artist,artist_followers,artist_popularity,duration_ms,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
Huey,42122,45,263240,0.000756,https://api.spotify.com/v1/audio-analysis/6vs9xToxh23nXF8sucqnfP,0.745,263240.0,0.568,6vs9xToxh23nXF8sucqnfP,0.0,0.0,0.159,-8.332,1.0,0.164,144.14,4.0,https://api.spotify.com/v1/tracks/6vs9xToxh23nXF8sucqnfP,audio_features,spotify:track:6vs9xToxh23nXF8sucqnfP,0.493,686,241,50,2006-09-26,2006,6vs9xToxh23nXF8sucqnfP,"Pop, Lock & Drop It","Pop, Lock & Drop It",0
Ciara,3445479,75,203786,0.042,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1,0.944,203787.0,0.511,7uKcScNXuO3MWw6LowBjW1,0.00107,5.0,0.0379,-10.96,0.0,0.161,113.046,4.0,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,audio_features,spotify:track:7uKcScNXuO3MWw6LowBjW1,0.842,472,144,76,2004-09-24,2004,7uKcScNXuO3MWw6LowBjW1,2 Step,"One, Two Step",0
Drake,29561117,100,245786,0.493,https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0,0.826,245787.0,0.318,6G8kHiVZ1jW7vHMPVRNZU0,0.0131,10.0,0.11,-12.391,1.0,0.0574,103.002,4.0,https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0,audio_features,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,0.138,403,117,84,2018-06-29,2018,6G8kHiVZ1jW7vHMPVRNZU0,Don't Matter,Don’t Matter To Me (with Michael Jackson),0
MiMS,55216,48,253706,0.277,https://api.spotify.com/v1/audio-analysis/0AA6zq5ArZ1sSH7VIMi4NK,0.621,253707.0,0.6,0AA6zq5ArZ1sSH7VIMi4NK,0.0,8.0,0.495,-6.349,1.0,0.576,80.021,4.0,https://api.spotify.com/v1/tracks/0AA6zq5ArZ1sSH7VIMi4NK,audio_features,spotify:track:0AA6zq5ArZ1sSH7VIMi4NK,0.485,1080,245,56,2007-01-01,2007,0AA6zq5ArZ1sSH7VIMi4NK,This Is Why I'm Hot,This Is Why I'm Hot,0
Gym Class Heroes,906309,67,243773,0.237,https://api.spotify.com/v1/audio-analysis/2Lhdl74nwwVGOE2Gv35QuK,0.72,243773.0,0.744,2Lhdl74nwwVGOE2Gv35QuK,0.0,1.0,0.255,-6.938,0.0,0.12,78.953,4.0,https://api.spotify.com/v1/tracks/2Lhdl74nwwVGOE2Gv35QuK,audio_features,spotify:track:2Lhdl74nwwVGOE2Gv35QuK,0.619,637,228,62,2005-02-22,2005,2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold/Breakfast In America,Cupid's Chokehold / Breakfast In America,0
Nickelback,3202884,78,215106,0.000273,https://api.spotify.com/v1/audio-analysis/44w63XqGr3sATAzOnOySgF,0.522,215106.0,0.874,44w63XqGr3sATAzOnOySgF,0.00579,6.0,0.261,-4.392,0.0,0.0362,132.018,4.0,https://api.spotify.com/v1/tracks/44w63XqGr3sATAzOnOySgF,audio_features,spotify:track:44w63XqGr3sATAzOnOySgF,0.196,355,90,55,2005-09-26,2005,44w63XqGr3sATAzOnOySgF,If Everyone Cared,If Everyone Cared,0
The Strokes,2458513,76,193373,0.0223,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,0.624,193373.0,0.899,3SUusuA9jH1v6PVwtYMbdv,0.000155,0.0,0.0975,-5.71,1.0,0.0295,104.055,4.0,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,audio_features,spotify:track:3SUusuA9jH1v6PVwtYMbdv,0.797,280,86,68,2001-10-08,2001,3SUusuA9jH1v6PVwtYMbdv,Last Night,Last Nite,0
Daughtry,998605,68,214831,0.0525,https://api.spotify.com/v1/audio-analysis/0wIhWLNLIOmzQ89B3rtTd3,0.423,214831.0,0.912,0wIhWLNLIOmzQ89B3rtTd3,0.0,10.0,0.245,-3.232,0.0,0.0615,145.942,4.0,https://api.spotify.com/v1/tracks/0wIhWLNLIOmzQ89B3rtTd3,audio_features,spotify:track:0wIhWLNLIOmzQ89B3rtTd3,0.338,351,106,58,2006-11-21,2006,0wIhWLNLIOmzQ89B3rtTd3,It's Not Over,It's Not Over,0
Baby Boy Da Prince,6939,42,324906,0.0176,https://api.spotify.com/v1/audio-analysis/68Zq7PMcPIQE8ol1x3gAqw,0.876,324907.0,0.448,68Zq7PMcPIQE8ol1x3gAqw,0.0,0.0,0.0862,-8.303,1.0,0.267,90.019,4.0,https://api.spotify.com/v1/tracks/68Zq7PMcPIQE8ol1x3gAqw,audio_features,spotify:track:68Zq7PMcPIQE8ol1x3gAqw,0.72,559,257,52,2006-01-01,2006,68Zq7PMcPIQE8ol1x3gAqw,The Way I Live,The Way I Live - Main Explicit,0
The Red Jumpsuit Apparatus,604103,64,192000,0.000665,https://api.spotify.com/v1/audio-analysis/4wzjNqjKAKDU82e8uMhzmr,0.545,192000.0,0.932,4wzjNqjKAKDU82e8uMhzmr,0.0,7.0,0.127,-2.189,0.0,0.0399,92.956,4.0,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,audio_features,spotify:track:4wzjNqjKAKDU82e8uMhzmr,0.465,419,129,72,2006-01-01,2006,4wzjNqjKAKDU82e8uMhzmr,Face Down,Face Down,0
Nelly Furtado,1280376,74,223080,0.0488,https://api.spotify.com/v1/audio-analysis/5AtFypwxB2ShXSxNj12dEd,0.871,223080.0,0.873,5AtFypwxB2ShXSxNj12dEd,0.000747,1.0,0.0532,-6.234,1.0,0.13,116.945,4.0,https://api.spotify.com/v1/tracks/5AtFypwxB2ShXSxNj12dEd,audio_features,spotify:track:5AtFypwxB2ShXSxNj12dEd,0.813,201,94,53,2006-01-01,2006,5AtFypwxB2ShXSxNj12dEd,Say It Right,Say It Right - Main,0
Justin Timberlake,7277207,83,448533,0.131,https://api.spotify.com/v1/audio-analysis/4ZrEjG3Vef85NTve8ptC9Q,0.685,448533.0,0.723,4ZrEjG3Vef85NTve8ptC9Q,0.000935,7.0,0.592,-4.791,1.0,0.176,75.995,4.0,https://api.spotify.com/v1/tracks/4ZrEjG3Vef85NTve8ptC9Q,audio_features,spotify:track:4ZrEjG3Vef85NTve8ptC9Q,0.385,1074,236,64,2006-09-13,2006,4ZrEjG3Vef85NTve8ptC9Q,What Goes Around...Comes Around,What Goes Around.../...Comes Around (Interlude),0
The Fray,2132316,75,262533,0.269,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,0.64,262533.0,0.743,5fVZC9GiM4e8vu99W0Xf6J,0.0,10.0,0.101,-4.08,1.0,0.0379,122.035,4.0,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.361,416,128,81,2005-09-13,2005,5fVZC9GiM4e8vu99W0Xf6J,How To Save A Life,How to Save a Life,0
Robin Thicke,1323849,68,254146,0.226,https://api.spotify.com/v1/audio-analysis/4V2F0DZrAXOWq9hkwMMG3x,0.664,254147.0,0.351,4V2F0DZrAXOWq9hkwMMG3x,2.38e-06,0.0,0.106,-12.136,1.0,0.118,113.204,5.0,https://api.spotify.com/v1/tracks/4V2F0DZrAXOWq9hkwMMG3x,audio_features,spotify:track:4V2F0DZrAXOWq9hkwMMG3x,0.816,422,107,62,2006-01-01,2006,4V2F0DZrAXOWq9hkwMMG3x,Lost Without U,Lost Without U,0
Beyoncé,16502908,87,227853,0.0293,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,0.447,227853.0,0.694,6RX5iL93VZ5fKmyvNXvF1r,5.46e-06,7.0,0.167,-4.637,0.0,0.382,175.868,4.0,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,audio_features,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0.509,614,164,75,2007-05-29,2007,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Irreplaceable,0
Roy Purdy,72585,56,119000,0.00759,https://api.spotify.com/v1/audio-analysis/77Uka9VwManFDJGX1C2l50,0.978,119000.0,0.608,77Uka9VwManFDJGX1C2l50,0.0,1.0,0.107,-6.9,1.0,0.143,114.996,4.0,https://api.spotify.com/v1/tracks/77Uka9VwManFDJGX1C2l50,audio_features,spotify:track:77Uka9VwManFDJGX1C2l50,0.643,529,215,59,2018-04-25,2018,77Uka9VwManFDJGX1C2l50,Walk It Out,Walk It out!,0
Rich Boy,107890,47,263920,0.0408,https://api.spotify.com/v1/audio-analysis/6SmPPtaMnfxgz5duA6t9Cu,0.698,263920.0,0.863,6SmPPtaMnfxgz5duA6t9Cu,0.0,11.0,0.0758,-5.292,1.0,0.489,160.894,4.0,https://api.spotify.com/v1/tracks/6SmPPtaMnfxgz5duA6t9Cu,audio_features,spotify:track:6SmPPtaMnfxgz5duA6t9Cu,0.414,514,236,55,2007-01-01,2007,6SmPPtaMnfxgz5duA6t9Cu,Throw Some D's,Throw Some D's,0
Omarion,1221549,67,256426,0.189,https://api.spotify.com/v1/audio-analysis/5qhlC4Rzals34zxovrPzKp,0.775,256427.0,0.731,5qhlC4Rzals34zxovrPzKp,0.0,8.0,0.129,-5.446,1.0,0.134,131.105,4.0,https://api.spotify.com/v1/tracks/5qhlC4Rzals34zxovrPzKp,audio_features,spotify:track:5qhlC4Rzals34zxovrPzKp,0.821,728,125,62,2006-12-26,2006,5qhlC4Rzals34zxovrPzKp,Ice Box,Ice Box,0
Avril Lavigne,3472951,80,239906,0.0337,https://api.spotify.com/v1/audio-analysis/04veGRiEXe2O7UQy71Bkfm,0.289,239907.0,0.787,04veGRiEXe2O7UQy71Bkfm,0.0,7.0,0.15,-2.362,1.0,0.0341,161.032,3.0,https://api.spotify.com/v1/tracks/04veGRiEXe2O7UQy71Bkfm,audio_features,spotify:track:04veGRiEXe2O7UQy71Bkfm,0.139,475,106,54,2007-04-13,2007,04veGRiEXe2O7UQy71Bkfm,Keep Holding On,Keep Holding On,0
Ariana Grande,20731527,96,207333,0.28,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,0.724,207333.0,0.647,2rPE9A1vEgShuZxxzR2tZH,0.0,1.0,0.102,-5.642,1.0,0.0658,106.96,4.0,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,audio_features,spotify:track:2rPE9A1vEgShuZxxzR2tZH,0.435,586,175,100,2018-11-03,2018,2rPE9A1vEgShuZxxzR2tZH,You,"thank u, next",0
Akon,1736749,81,247066,0.0442,https://api.spotify.com/v1/audio-analysis/4xAk8Lw82G3YoVSOdVAsBx,0.866,247067.0,0.46,4xAk8Lw82G3YoVSOdVAsBx,0.0,0.0,0.323,-9.252,1.0,0.0423,99.98,4.0,https://api.spotify.com/v1/tracks/4xAk8Lw82G3YoVSOdVAsBx,audio_features,spotify:track:4xAk8Lw82G3YoVSOdVAsBx,0.29,621,226,68,2006,2006,4xAk8Lw82G3YoVSOdVAsBx,I Wanna Love You,I Wanna Love You,0
Ed Sheeran,36261091,93,404480,0.791,https://api.spotify.com/v1/audio-analysis/5puU24G3lHVsUXPAWW2ZpV,0.618,404480.0,0.239,5puU24G3lHVsUXPAWW2ZpV,0.0,8.0,0.1,-8.371,0.0,0.0274,96.846,3.0,https://api.spotify.com/v1/tracks/5puU24G3lHVsUXPAWW2ZpV,audio_features,spotify:track:5puU24G3lHVsUXPAWW2ZpV,0.327,350,110,54,2013,2013,5puU24G3lHVsUXPAWW2ZpV,Make It Rain,Make It Rain,0
Akon,1736749,81,212360,0.292,https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5,0.937,212360.0,0.738,2kQuhkFX7uSVepCD3h29g5,0.0,5.0,0.106,-5.301,0.0,0.0478,118.994,4.0,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,audio_features,spotify:track:2kQuhkFX7uSVepCD3h29g5,0.911,675,211,71,2006-01-01,2006,2kQuhkFX7uSVepCD3h29g5,Smack That,Smack That,0
Jim Jones,223344,59,236080,0.0847,https://api.spotify.com/v1/audio-analysis/5rXkgeY6rpcHcsolCpXZHR,0.685,236080.0,0.8,5rXkgeY6rpcHcsolCpXZHR,0.0,1.0,0.092,-6.564,1.0,0.298,120.226,5.0,https://api.spotify.com/v1/tracks/5rXkgeY6rpcHcsolCpXZHR,audio_features,spotify:track:5rXkgeY6rpcHcsolCpXZHR,0.483,702,299,57,2006,2006,5rXkgeY6rpcHcsolCpXZHR,We Fly High,We Fly High,0
Snow Patrol,1456343,74,267933,0.209,https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ,0.563,267933.0,0.592,11bD1JtSjlIgKgZG2134DZ,5.08e-05,9.0,0.132,-4.571,1.0,0.0276,104.016,4.0,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,audio_features,spotify:track:11bD1JtSjlIgKgZG2134DZ,0.136,237,106,77,2006-01-01,2006,11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Chasing Cars,0
Fergie,2665108,73,292373,0.0568,https://api.spotify.com/v1/audio-analysis/1D066zixBwqFYqBhKgdPzp,0.904,292373.0,0.598,1D066zixBwqFYqBhKgdPzp,0.0,8.0,0.111,-7.651,0.0,0.337,129.055,4.0,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,audio_features,spotify:track:1D066zixBwqFYqBhKgdPzp,0.785,929,216,71,2006-01-01,2006,1D066zixBwqFYqBhKgdPzp,Fergalicious,Fergalicious,0
Hellogoodbye,122988,51,240546,0.213,https://api.spotify.com/v1/audio-analysis/4z1gmF4S1YsTj1pxiU47Qx,0.706,240547.0,0.621,4z1gmF4S1YsTj1pxiU47Qx,0.00208,5.0,0.253,-6.797,1.0,0.0386,126.028,4.0,https://api.spotify.com/v1/tracks/4z1gmF4S1YsTj1pxiU47Qx,audio_features,spotify:track:4z1gmF4S1YsTj1pxiU47Qx,0.785,309,61,54,2008-01-01,2008,4z1gmF4S1YsTj1pxiU47Qx,Here (In Your Arms),Here (In Your Arms),0
Childish Gambino,4086173,82,326933,0.172,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,0.745,326933.0,0.356,3kxfsdsCpFgN412fpnW85Y,0.00943,1.0,0.123,-10.425,1.0,0.0941,160.033,4.0,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,audio_features,spotify:track:3kxfsdsCpFgN412fpnW85Y,0.607,356,118,81,2016-12-02,2016,3kxfsdsCpFgN412fpnW85Y,My Love,Redbone,0
Boston,846497,68,285133,0.000894,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,0.377,285133.0,0.682,1QEEqeFIZktqIpPI4jSVSF,0.00217,7.0,0.0504,-8.039,1.0,0.0299,108.736,4.0,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,audio_features,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.288,258,89,76,1976,1976,1QEEqeFIZktqIpPI4jSVSF,Boston,More Than a Feeling,0
Justin Timberlake,411381,0,242733,0.0584,https://api.spotify.com/v1/audio-analysis/39pAejlRtfubA42tGfHLFT,0.967,242733.0,0.583,39pAejlRtfubA42tGfHLFT,0.0,7.0,0.0519,-5.562,0.0,0.0789,117.0,4.0,https://api.spotify.com/v1/tracks/39pAejlRtfubA42tGfHLFT,audio_features,spotify:track:39pAejlRtfubA42tGfHLFT,0.964,161,112,58,2014-06-10,2014,39pAejlRtfubA42tGfHLFT,SexyBack,SexyBack (feat. Timbaland),0
My Chemical Romance,3441800,77,311106,0.000289,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,0.217,311107.0,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,2.0,0.222,-4.103,1.0,0.0752,96.95,4.0,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,audio_features,spotify:track:5wQnmLuC1W7ATsArWACrgW,0.236,571,186,75,2006-10-23,2006,5wQnmLuC1W7ATsArWACrgW,Welcome To The Black Parade,Welcome to the Black Parade,0
The All-American Rejects,1218778,70,244826,0.00275,https://api.spotify.com/v1/audio-analysis/1FMHNVeJ9s1x1l1WlaRs2I,0.335,244827.0,0.676,1FMHNVeJ9s1x1l1WlaRs2I,0.0,0.0,0.141,-4.68,1.0,0.0301,175.845,4.0,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I,audio_features,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,0.341,277,107,59,2005-01-01,2005,1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,It Ends Tonight,0
Paula DeAnda,173436,50,238160,0.192,https://api.spotify.com/v1/audio-analysis/0Sc9UwBpChiRKRF8DKvWKZ,0.672,238160.0,0.585,0Sc9UwBpChiRKRF8DKvWKZ,0.0,0.0,0.156,-5.797,1.0,0.0582,77.998,4.0,https://api.spotify.com/v1/tracks/0Sc9UwBpChiRKRF8DKvWKZ,audio_features,spotify:track:0Sc9UwBpChiRKRF8DKvWKZ,0.834,894,245,57,2006-06-01,2006,0Sc9UwBpChiRKRF8DKvWKZ,Walk Away (Remember Me),Walk Away (Remember Me) (feat. The DEY),0
Hinder,744868,63,261853,0.0328,https://api.spotify.com/v1/audio-analysis/40LQiUUUKXVGyNs09lHVjW,0.476,261853.0,0.769,40LQiUUUKXVGyNs09lHVjW,0.0,2.0,0.197,-5.344,1.0,0.0332,129.051,4.0,https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,audio_features,spotify:track:40LQiUUUKXVGyNs09lHVjW,0.287,323,102,69,2005-01-01,2005,40LQiUUUKXVGyNs09lHVjW,Lips Of An Angel,Lips Of An Angel,0
Bow Wow,520935,63,267506,0.0891,https://api.spotify.com/v1/audio-analysis/4F55RCGuM477OjznpYGhYz,0.763,267507.0,0.629,4F55RCGuM477OjznpYGhYz,0.0,7.0,0.169,-8.66,0.0,0.225,142.149,4.0,https://api.spotify.com/v1/tracks/4F55RCGuM477OjznpYGhYz,audio_features,spotify:track:4F55RCGuM477OjznpYGhYz,0.709,999,236,56,2000,2000,4F55RCGuM477OjznpYGhYz,Shortie Like Mine,Shortie Like Mine,0
KT Tunstall,192762,61,201706,0.225,https://api.spotify.com/v1/audio-analysis/5p9XWUdvbUzmPCukOmwoU3,0.587,201707.0,0.767,5p9XWUdvbUzmPCukOmwoU3,0.0,0.0,0.112,-5.713,1.0,0.0449,100.38,4.0,https://api.spotify.com/v1/tracks/5p9XWUdvbUzmPCukOmwoU3,audio_features,spotify:track:5p9XWUdvbUzmPCukOmwoU3,0.664,464,106,65,2005-01-01,2005,5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,Suddenly I See,0
Nickelback,3202887,78,238173,0.000696,https://api.spotify.com/v1/audio-analysis/0ADZ5dmXhlfzjMw6lefoPl,0.518,238173.0,0.797,0ADZ5dmXhlfzjMw6lefoPl,0.0,6.0,0.107,-5.153,1.0,0.0309,132.915,4.0,https://api.spotify.com/v1/tracks/0ADZ5dmXhlfzjMw6lefoPl,audio_features,spotify:track:0ADZ5dmXhlfzjMw6lefoPl,0.293,352,108,67,2005-09-26,2005,0ADZ5dmXhlfzjMw6lefoPl,Far Away,Far Away,0
Ludacris,1512161,78,230613,0.177,https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic,0.571,230613.0,0.613,2JpUkUR0OsOlUUfm6iS8ic,0.0,1.0,0.216,-6.836,1.0,0.252,83.317,4.0,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,audio_features,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,0.583,812,240,59,2006-01-01,2006,2JpUkUR0OsOlUUfm6iS8ic,Money Maker,Money Maker,0
Stone Sour,1271610,71,282946,0.0417,https://api.spotify.com/v1/audio-analysis/5NeIONQWJ25uPylJBJiO4c,0.545,282947.0,0.753,5NeIONQWJ25uPylJBJiO4c,0.0,3.0,0.389,-4.618,0.0,0.036,105.754,4.0,https://api.spotify.com/v1/tracks/5NeIONQWJ25uPylJBJiO4c,audio_features,spotify:track:5NeIONQWJ25uPylJBJiO4c,0.434,584,131,70,2006,2006,5NeIONQWJ25uPylJBJiO4c,Through Glass,Through Glass,0
Florida Georgia Line,2297721,83,226173,0.0406,https://api.spotify.com/v1/audio-analysis/498ZVInMGDkmmNVpSWqHiZ,0.488,226173.0,0.915,498ZVInMGDkmmNVpSWqHiZ,0.0,7.0,0.351,-4.255,1.0,0.0389,75.019,4.0,https://api.spotify.com/v1/tracks/498ZVInMGDkmmNVpSWqHiZ,audio_features,spotify:track:498ZVInMGDkmmNVpSWqHiZ,0.646,483,185,72,2016-08-26,2016,498ZVInMGDkmmNVpSWqHiZ,Tim McGraw,May We All,0
Rascal Flatts,1639522,73,214106,0.00842,https://api.spotify.com/v1/audio-analysis/4bVuIlGQBMWS7vIhcx8Ae4,0.527,214107.0,0.671,4bVuIlGQBMWS7vIhcx8Ae4,0.0,5.0,0.268,-5.032,0.0,0.0283,136.03,4.0,https://api.spotify.com/v1/tracks/4bVuIlGQBMWS7vIhcx8Ae4,audio_features,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,0.331,298,130,68,2006-01-01,2006,4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,What Hurts The Most,0
Evanescence,2028271,73,214706,0.00193,https://api.spotify.com/v1/audio-analysis/663Karu2rvKLdnY0eo1n3M,0.45,214707.0,0.883,663Karu2rvKLdnY0eo1n3M,0.0,7.0,0.293,-4.094,1.0,0.0524,93.41,4.0,https://api.spotify.com/v1/tracks/663Karu2rvKLdnY0eo1n3M,audio_features,spotify:track:663Karu2rvKLdnY0eo1n3M,0.328,235,93,63,2006-01-01,2006,663Karu2rvKLdnY0eo1n3M,Call Me When You're Sober,Call Me When You're Sober,0
Chris Brown,7555060,89,289760,0.00164,https://api.spotify.com/v1/audio-analysis/75KdMdPqZGO3FGNtpByM1p,0.805,289760.0,0.494,75KdMdPqZGO3FGNtpByM1p,0.0,1.0,0.0798,-6.027,1.0,0.0363,115.049,4.0,https://api.spotify.com/v1/tracks/75KdMdPqZGO3FGNtpByM1p,audio_features,spotify:track:75KdMdPqZGO3FGNtpByM1p,0.408,855,176,59,2005-11-29,2005,75KdMdPqZGO3FGNtpByM1p,Say Goodbye,Say Goodbye,0
JoJo,1127413,67,221573,0.0183,https://api.spotify.com/v1/audio-analysis/7oUMJhQp5Bqu6HqxSZs02v,0.446,221573.0,0.77,7oUMJhQp5Bqu6HqxSZs02v,1.07e-06,6.0,0.122,-6.121,0.0,0.0549,82.765,4.0,https://api.spotify.com/v1/tracks/7oUMJhQp5Bqu6HqxSZs02v,audio_features,spotify:track:7oUMJhQp5Bqu6HqxSZs02v,0.717,63625,8803,72,2006-09-12,2006,7oUMJhQp5Bqu6HqxSZs02v,Too Little Too Late,"Too Little, Too Late - Radio Version",0
Danity Kane,261076,52,229240,0.0133,https://api.spotify.com/v1/audio-analysis/5FRIqUXfTazrtRmYEGO4G0,0.755,229240.0,0.408,5FRIqUXfTazrtRmYEGO4G0,0.0,5.0,0.33,-10.33,0.0,0.187,76.034,4.0,https://api.spotify.com/v1/tracks/5FRIqUXfTazrtRmYEGO4G0,audio_features,spotify:track:5FRIqUXfTazrtRmYEGO4G0,0.465,494,200,53,2006-08-22,2006,5FRIqUXfTazrtRmYEGO4G0,Show Stopper,Show Stopper,0
Cardi B,5190050,95,231453,0.0977,https://api.spotify.com/v1/audio-analysis/7p2ewixAShLpjDZrnzZK7c,0.806,231453.0,0.57,7p2ewixAShLpjDZrnzZK7c,0.0,1.0,0.105,-6.927,1.0,0.246,93.015,4.0,https://api.spotify.com/v1/tracks/7p2ewixAShLpjDZrnzZK7c,audio_features,spotify:track:7p2ewixAShLpjDZrnzZK7c,0.454,960,373,69,2018-04-06,2018,7p2ewixAShLpjDZrnzZK7c,Get Up,Get Up 10,0
Fergie,2665109,73,241306,0.214,https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq,0.748,241307.0,0.63,7jRoWfRlLnGYEIEn4t4kbq,0.0,1.0,0.204,-5.832,1.0,0.381,90.889,4.0,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,audio_features,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,0.61,621,158,60,2006-01-01,2006,7jRoWfRlLnGYEIEn4t4kbq,London Bridge,London Bridge,0
The Pussycat Dolls,2340250,71,225560,0.158,https://api.spotify.com/v1/audio-analysis/3BxWKCI06eQ5Od8TY2JBeA,0.544,225560.0,0.823,3BxWKCI06eQ5Od8TY2JBeA,0.0,2.0,0.268,-4.318,1.0,0.32,210.75,4.0,https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA,audio_features,spotify:track:3BxWKCI06eQ5Od8TY2JBeA,0.434,816,202,62,2005-01-01,2005,3BxWKCI06eQ5Od8TY2JBeA,Buttons,Buttons,0
The Fray,2132321,75,236266,0.022,https://api.spotify.com/v1/audio-analysis/1N62wozuHCvczCkY4QidpP,0.592,236267.0,0.729,1N62wozuHCvczCkY4QidpP,0.0,8.0,0.0653,-4.156,1.0,0.0448,116.03,4.0,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,audio_features,spotify:track:1N62wozuHCvczCkY4QidpP,0.709,370,137,70,2005-09-13,2005,1N62wozuHCvczCkY4QidpP,Over My Head (Cable Car),Over My Head (Cable Car),0
Luke Combs,703096,80,193200,0.676,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.552,193200.0,0.402,2rxQMGVafnNaRaXlRMWPde,0.0,11.0,0.0928,-7.431,1.0,0.0262,103.313,4.0,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,audio_features,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.382,269,94,79,2018-06-01,2018,2rxQMGVafnNaRaXlRMWPde,Crazy,Beautiful Crazy,0
Panic! At The Disco,5397507,88,187613,0.0938,https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du,0.567,187613.0,0.795,4bPQs0PHn4xbipzdPfn6du,0.0,9.0,0.114,-4.985,0.0,0.134,170.06,4.0,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,audio_features,spotify:track:4bPQs0PHn4xbipzdPfn6du,0.635,377,110,75,2005-09-27,2005,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,I Write Sins Not Tragedies,0
Josh Turner,1100100,68,228186,0.131,https://api.spotify.com/v1/audio-analysis/1KhrAWvLIjRlQIJtSTgvsi,0.604,228187.0,0.846,1KhrAWvLIjRlQIJtSTgvsi,0.00109,6.0,0.11,-5.26,1.0,0.0288,122.915,4.0,https://api.spotify.com/v1/tracks/1KhrAWvLIjRlQIJtSTgvsi,audio_features,spotify:track:1KhrAWvLIjRlQIJtSTgvsi,0.774,259,101,62,2006,2006,1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,Would You Go With Me,0
